return_period_yr,agg_n_cells,agg_events
260.4166666666667,3670,148
259.0673575129534,3670,148
257.7319587628866,3670,148
256.4102564102564,3670,148
255.10204081632654,3669,148
253.80710659898477,3668,148
252.5252525252525,3666,148
251.25628140703517,3665,148
250.0,3665,148
248.75621890547265,3664,148
247.52475247524754,3663,148
246.30541871921181,3662,148
245.09803921568627,3662,148
243.90243902439025,3659,148
242.71844660194174,3658,148
241.54589371980677,3657,148
240.3846153846154,3657,148
239.23444976076556,3655,148
238.0952380952381,3652,148
236.96682464454977,3647,148
235.8490566037736,3646,148
234.7417840375587,3646,148
233.6448598130841,3646,148
232.5581395348837,3645,148
231.4814814814815,3645,148
230.4147465437788,3645,148
229.3577981651376,3644,148
228.31050228310502,3643,148
227.27272727272728,3643,148
226.2443438914027,3642,148
225.22522522522522,3641,148
224.2152466367713,3641,148
223.21428571428572,3640,148
222.22222222222223,3639,148
221.23893805309734,3637,148
220.26431718061673,3636,148
219.2982456140351,3635,148
218.34061135371178,3634,148
217.3913043478261,3634,148
216.45021645021646,3632,147
215.51724137931035,3631,147
214.59227467811158,3630,147
213.67521367521368,3628,147
212.7659574468085,3628,147
211.864406779661,3628,147
210.9704641350211,3627,147
210.08403361344537,3627,147
209.20502092050208,3626,147
208.33333333333334,3621,147
207.4688796680498,3621,147
206.61157024793388,3618,147
205.76131687242798,3618,147
204.91803278688525,3617,147
204.08163265306123,3616,147
203.2520325203252,3616,147
202.42914979757086,3616,147
201.61290322580646,3615,147
200.80321285140562,3614,147
200.0,3613,147
199.20318725099602,3612,147
198.4126984126984,3612,147
197.62845849802372,3611,147
196.8503937007874,3609,147
196.07843137254903,3608,147
195.3125,3607,147
194.55252918287937,3607,147
193.7984496124031,3607,147
193.05019305019306,3607,147
192.30769230769232,3605,147
191.57088122605364,3605,147
190.83969465648855,3602,147
190.11406844106463,3602,147
189.3939393939394,3600,147
188.67924528301887,3597,147
187.9699248120301,3596,147
187.26591760299627,3596,147
186.56716417910448,3595,147
185.87360594795538,3595,147
185.1851851851852,3592,147
184.50184501845018,3590,147
183.8235294117647,3588,147
183.15018315018315,3587,147
182.4817518248175,3585,147
181.8181818181818,3584,147
181.15942028985506,3584,147
180.50541516245488,3583,147
179.85611510791367,3583,147
179.21146953405017,3583,147
178.57142857142858,3582,147
177.93594306049823,3582,147
177.3049645390071,3580,147
176.67844522968198,3580,147
176.05633802816902,3579,147
175.43859649122808,3579,147
174.82517482517483,3579,147
174.21602787456445,3578,147
173.61111111111111,3578,147
173.01038062283737,3577,147
172.41379310344828,3577,147
171.82130584192439,3576,147
171.23287671232876,3575,147
170.64846416382252,3575,147
170.06802721088437,3575,147
169.4915254237288,3575,146
168.9189189189189,3574,146
168.35016835016836,3571,146
167.78523489932886,3571,146
167.22408026755852,3570,146
166.66666666666666,3569,146
166.11295681063123,3569,146
165.56291390728478,3569,146
165.01650165016503,3568,146
164.47368421052633,3568,146
163.9344262295082,3567,146
163.3986928104575,3566,146
162.86644951140065,3566,146
162.33766233766235,3565,146
161.81229773462783,3564,146
161.29032258064515,3564,146
160.77170418006432,3564,146
160.25641025641025,3564,146
159.7444089456869,3563,146
159.23566878980893,3562,146
158.73015873015873,3562,146
158.22784810126583,3562,146
157.72870662460568,3561,146
157.23270440251574,3559,146
156.73981191222572,3559,146
156.25,3558,146
155.76323987538942,3558,146
155.27950310559007,3557,146
154.79876160990713,3557,146
154.320987654321,3556,146
153.84615384615384,3555,146
153.37423312883436,3554,146
152.9051987767584,3553,146
152.4390243902439,3553,146
151.9756838905775,3552,146
151.5151515151515,3551,146
151.05740181268882,3551,146
150.6024096385542,3550,146
150.15015015015015,3550,146
149.7005988023952,3549,146
149.2537313432836,3546,146
148.8095238095238,3545,146
148.3679525222552,3545,146
147.92899408284023,3545,146
147.49262536873155,3545,146
147.05882352941177,3544,146
146.6275659824047,3544,146
146.19883040935673,3544,146
145.7725947521866,3544,146
145.34883720930233,3544,146
144.92753623188406,3544,146
144.50867052023122,3543,146
144.0922190201729,3543,146
143.67816091954023,3542,146
143.26647564469914,3542,146
142.85714285714286,3542,146
142.45014245014244,3541,146
142.04545454545453,3541,146
141.643059490085,3541,146
141.24293785310735,3541,146
140.8450704225352,3540,146
140.4494382022472,3539,146
140.0560224089636,3539,146
139.66480446927375,3539,146
139.27576601671308,3538,146
138.88888888888889,3537,146
138.50415512465375,3537,146
138.12154696132598,3537,146
137.7410468319559,3536,146
137.36263736263737,3534,146
136.986301369863,3534,146
136.6120218579235,3534,146
136.23978201634878,3534,145
135.8695652173913,3534,145
135.50135501355012,3533,145
135.13513513513513,3533,145
134.77088948787062,3533,145
134.40860215053763,3533,145
134.04825737265415,3533,145
133.6898395721925,3533,145
133.33333333333334,3532,145
132.9787234042553,3532,145
132.6259946949602,3531,145
132.27513227513228,3531,145
131.92612137203167,3531,145
131.57894736842104,3529,145
131.23359580052494,3529,145
130.89005235602093,3529,145
130.54830287206266,3527,145
130.20833333333334,3526,145
129.87012987012986,3526,145
129.5336787564767,3526,145
129.19896640826875,3525,145
128.8659793814433,3523,145
128.53470437017995,3522,145
128.2051282051282,3522,145
127.8772378516624,3522,145
127.55102040816327,3522,145
127.2264631043257,3522,145
126.90355329949239,3521,145
126.58227848101266,3520,145
126.26262626262626,3520,145
125.94458438287154,3519,145
125.62814070351759,3518,145
125.31328320802005,3518,145
125.0,3517,145
124.68827930174564,3516,145
124.37810945273633,3515,145
124.06947890818859,3515,145
123.76237623762377,3514,145
123.45679012345678,3514,145
123.15270935960591,3514,145
122.85012285012284,3513,145
122.54901960784314,3512,145
122.24938875305624,3511,145
121.95121951219512,3511,145
121.65450121654501,3510,145
121.35922330097087,3509,145
121.06537530266344,3509,145
120.77294685990339,3508,145
120.48192771084338,3507,145
120.1923076923077,3507,145
119.9040767386091,3507,145
119.61722488038278,3507,145
119.33174224343675,3507,145
119.04761904761905,3506,145
118.76484560570071,3506,145
118.48341232227489,3505,145
118.2033096926714,3505,145
117.9245283018868,3505,145
117.6470588235294,3504,145
117.37089201877934,3504,145
117.096018735363,3504,145
116.82242990654206,3504,145
116.55011655011656,3502,145
116.27906976744185,3500,145
116.0092807424594,3499,145
115.74074074074075,3499,145
115.47344110854503,3499,145
115.2073732718894,3498,145
114.94252873563218,3498,145
114.6788990825688,3498,145
114.41647597254004,3497,145
114.15525114155251,3497,145
113.89521640091117,3497,145
113.63636363636364,3497,145
113.37868480725623,3496,145
113.12217194570135,3496,145
112.86681715575621,3496,145
112.61261261261261,3495,145
112.35955056179775,3495,145
112.10762331838565,3495,144
111.85682326621924,3494,144
111.60714285714286,3494,144
111.35857461024499,3493,144
111.11111111111111,3493,144
110.86474501108647,3492,144
110.61946902654867,3491,144
110.37527593818984,3491,144
110.13215859030836,3491,144
109.89010989010988,3490,144
109.64912280701755,3489,144
109.40919037199124,3488,144
109.17030567685589,3487,144
108.93246187363835,3487,144
108.69565217391305,3487,144
108.45986984815619,3486,144
108.22510822510823,3485,144
107.9913606911447,3485,144
107.75862068965517,3483,144
107.52688172043011,3483,144
107.29613733905579,3483,144
107.06638115631692,3483,144
106.83760683760684,3481,144
106.60980810234541,3481,144
106.38297872340425,3481,144
106.15711252653928,3481,144
105.9322033898305,3480,144
105.70824524312897,3480,144
105.48523206751055,3478,144
105.26315789473684,3477,144
105.04201680672269,3476,144
104.82180293501048,3475,144
104.60251046025104,3475,144
104.38413361169103,3475,144
104.16666666666667,3475,144
103.95010395010395,3475,144
103.7344398340249,3475,144
103.51966873706004,3474,144
103.30578512396694,3474,144
103.09278350515464,3473,144
102.88065843621399,3473,144
102.6694045174538,3471,144
102.45901639344262,3471,144
102.24948875255623,3471,144
102.04081632653062,3469,144
101.83299389002036,3469,144
101.6260162601626,3469,144
101.41987829614604,3469,144
101.21457489878543,3469,144
101.01010101010101,3469,144
100.80645161290323,3468,144
100.6036217303823,3468,144
100.40160642570281,3468,144
100.20040080160321,3467,144
100.0,3467,144
99.8003992015968,3467,144
99.60159362549801,3467,144
99.40357852882704,3466,144
99.2063492063492,3466,144
99.00990099009901,3465,144
98.81422924901186,3465,144
98.61932938856016,3464,144
98.4251968503937,3464,144
98.23182711198429,3464,144
98.03921568627452,3464,144
97.84735812133073,3463,144
97.65625,3463,144
97.46588693957115,3461,144
97.27626459143968,3460,144
97.0873786407767,3460,144
96.89922480620154,3459,144
96.71179883945841,3459,144
96.52509652509653,3458,144
96.33911368015414,3458,144
96.15384615384616,3458,144
95.96928982725528,3457,144
95.78544061302682,3457,144
95.60229445506693,3456,144
95.41984732824427,3456,144
95.23809523809524,3455,144
95.05703422053232,3455,144
94.87666034155598,3454,144
94.6969696969697,3454,144
94.5179584120983,3454,144
94.33962264150944,3454,144
94.16195856873823,3453,144
93.98496240601504,3453,144
93.80863039399625,3453,144
93.63295880149813,3452,144
93.45794392523365,3452,144
93.28358208955224,3452,144
93.10986964618249,3451,144
92.93680297397769,3451,144
92.7643784786642,3450,144
92.5925925925926,3450,144
92.42144177449168,3450,144
92.25092250922509,3450,144
92.08103130755065,3449,144
91.91176470588235,3449,144
91.74311926605505,3448,144
91.57509157509158,3448,144
91.40767824497257,3448,144
91.24087591240875,3448,144
91.07468123861567,3448,144
90.9090909090909,3447,144
90.74410163339383,3447,144
90.57971014492753,3447,144
90.41591320072332,3446,144
90.25270758122744,3446,144
90.09009009009009,3446,144
89.92805755395683,3446,144
89.76660682226212,3445,144
89.60573476702508,3445,144
89.44543828264759,3445,144
89.28571428571429,3445,144
89.12655971479501,3444,144
88.96797153024912,3444,144
88.80994671403197,3444,143
88.65248226950355,3444,143
88.49557522123894,3443,143
88.33922261484099,3443,143
88.18342151675485,3443,143
88.02816901408451,3443,143
87.87346221441125,3443,143
87.71929824561404,3441,143
87.56567425569177,3441,143
87.41258741258741,3441,143
87.26003490401396,3440,143
87.10801393728222,3440,143
86.95652173913044,3439,143
86.80555555555556,3439,143
86.65511265164645,3439,143
86.50519031141869,3438,143
86.35578583765113,3438,143
86.20689655172414,3437,143
86.05851979345955,3437,143
85.91065292096219,3437,143
85.76329331046313,3437,143
85.61643835616438,3436,143
85.47008547008546,3435,143
85.32423208191126,3435,143
85.17887563884156,3434,143
85.03401360544218,3434,143
84.88964346349745,3434,143
84.7457627118644,3433,143
84.60236886632826,3433,143
84.45945945945945,3432,143
84.31703204047217,3432,143
84.17508417508418,3431,143
84.03361344537815,3431,143
83.89261744966443,3430,143
83.75209380234506,3430,143
83.61204013377926,3430,143
83.47245409015025,3429,143
83.33333333333333,3429,143
83.19467554076539,3429,143
83.05647840531562,3428,143
82.91873963515755,3428,143
82.78145695364239,3427,143
82.64462809917356,3427,143
82.50825082508251,3426,143
82.37232289950576,3426,143
82.23684210526316,3426,143
82.10180623973727,3424,143
81.9672131147541,3424,143
81.83306055646482,3423,143
81.69934640522875,3423,143
81.56606851549755,3422,143
81.43322475570032,3422,143
81.30081300813008,3421,143
81.16883116883118,3421,143
81.03727714748784,3420,143
80.90614886731392,3420,143
80.77544426494346,3419,143
80.64516129032258,3419,143
80.51529790660226,3419,143
80.38585209003216,3418,143
80.25682182985554,3418,143
80.12820512820512,3418,143
80.0,3417,143
79.87220447284345,3417,143
79.74481658692186,3417,143
79.61783439490446,3417,143
79.4912559618442,3417,143
79.36507936507937,3416,143
79.23930269413628,3416,143
79.11392405063292,3415,143
78.98894154818325,3415,143
78.86435331230284,3415,143
78.74015748031496,3415,143
78.61635220125787,3414,143
78.49293563579278,3414,143
78.36990595611286,3413,143
78.24726134585289,3413,143
78.125,3413,143
78.003120124805,3413,143
77.88161993769471,3412,143
77.76049766718506,3412,143
77.63975155279503,3411,143
77.51937984496124,3411,143
77.39938080495357,3411,143
77.27975270479135,3411,143
77.1604938271605,3410,143
77.04160246533128,3410,143
76.92307692307692,3410,143
76.80491551459293,3410,143
76.68711656441718,3409,143
76.5696784073507,3409,143
76.4525993883792,3409,143
76.33587786259542,3409,143
76.21951219512195,3408,143
76.10350076103501,3408,143
75.98784194528875,3408,143
75.87253414264036,3408,143
75.75757575757575,3407,143
75.642965204236,3407,143
75.52870090634441,3407,143
75.41478129713424,3407,143
75.3012048192771,3407,143
75.18796992481202,3407,143
75.07507507507508,3407,143
74.96251874062969,3406,143
74.8502994011976,3406,143
74.73841554559043,3405,143
74.6268656716418,3404,143
74.51564828614009,3404,143
74.4047619047619,3404,143
74.29420505200595,3404,143
74.1839762611276,3404,143
74.07407407407408,3404,143
73.96449704142012,3403,143
73.85524372230428,3403,143
73.74631268436578,3402,143
73.63770250368188,3402,143
73.52941176470588,3402,143
73.42143906020559,3402,143
73.31378299120234,3402,143
73.20644216691069,3402,143
73.09941520467837,3401,143
72.99270072992701,3401,143
72.8862973760933,3401,143
72.7802037845706,3401,143
72.67441860465117,3401,143
72.5689404934688,3400,143
72.46376811594203,3400,143
72.3589001447178,3400,143
72.25433526011561,3400,143
72.15007215007215,3400,143
72.04610951008645,3399,143
71.94244604316546,3398,143
71.83908045977012,3398,142
71.73601147776183,3398,142
71.63323782234957,3398,142
71.5307582260372,3398,142
71.42857142857143,3398,142
71.32667617689016,3398,142
71.22507122507122,3397,142
71.12375533428165,3396,142
71.02272727272727,3396,142
70.92198581560284,3395,142
70.8215297450425,3395,142
70.72135785007072,3394,142
70.62146892655367,3394,142
70.52186177715092,3394,142
70.4225352112676,3394,142
70.32348804500704,3393,142
70.2247191011236,3393,142
70.12622720897616,3393,142
70.0280112044818,3393,142
69.93006993006993,3392,142
69.83240223463687,3392,142
69.7350069735007,3392,142
69.63788300835654,3392,142
69.54102920723227,3391,142
69.44444444444444,3391,142
69.34812760055479,3390,142
69.25207756232687,3390,142
69.15629322268326,3390,142
69.06077348066299,3390,142
68.96551724137932,3390,142
68.87052341597796,3389,142
68.7757909215956,3389,142
68.68131868131869,3388,142
68.58710562414267,3388,142
68.4931506849315,3388,142
68.39945280437756,3387,142
68.30601092896175,3387,142
68.21282401091405,3387,142
68.11989100817439,3387,142
68.02721088435374,3387,142
67.93478260869566,3386,142
67.84260515603799,3386,142
67.75067750677506,3386,142
67.65899864682002,3385,142
67.56756756756756,3384,142
67.47638326585695,3384,142
67.38544474393531,3384,142
67.29475100942126,3384,142
67.20430107526882,3383,142
67.11409395973155,3383,142
67.02412868632707,3383,142
66.93440428380187,3383,142
66.84491978609626,3383,142
66.75567423230974,3382,142
66.66666666666667,3382,142
66.57789613848202,3382,142
66.48936170212765,3382,142
66.40106241699867,3381,142
66.3129973474801,3381,142
66.2251655629139,3380,142
66.13756613756614,3380,142
66.05019815059445,3380,142
65.96306068601584,3380,142
65.87615283267458,3379,142
65.78947368421052,3378,142
65.7030223390276,3378,142
65.61679790026247,3377,142
65.53079947575361,3377,142
65.44502617801047,3377,142
65.359477124183,3377,142
65.27415143603133,3376,142
65.1890482398957,3376,142
65.10416666666667,3376,142
65.01950585175553,3375,142
64.93506493506493,3375,142
64.85084306095979,3375,142
64.76683937823834,3375,142
64.68305304010349,3374,142
64.59948320413437,3374,142
64.51612903225806,3374,142
64.43298969072166,3374,142
64.35006435006434,3373,142
64.26735218508998,3373,142
64.18485237483954,3372,142
64.1025641025641,3372,142
64.02048655569783,3371,142
63.9386189258312,3371,142
63.85696040868455,3370,142
63.775510204081634,3370,142
63.69426751592356,3370,142
63.61323155216285,3370,142
63.53240152477764,3370,142
63.45177664974619,3370,142
63.371356147021544,3369,142
63.29113924050633,3368,142
63.21112515802781,3367,142
63.13131313131313,3367,142
63.05170239596469,3366,142
62.97229219143577,3366,142
62.893081761006286,3365,142
62.814070351758794,3365,142
62.73525721455458,3365,142
62.65664160401003,3365,142
62.57822277847309,3364,142
62.5,3364,142
62.421972534332085,3364,142
62.34413965087282,3364,142
62.266500622665006,3363,142
62.18905472636816,3363,142
62.11180124223603,3362,142
62.03473945409429,3362,142
61.95786864931846,3362,142
61.881188118811885,3362,142
61.804697156983934,3361,142
61.72839506172839,3361,142
61.652281134401974,3361,142
61.576354679802954,3361,142
61.50061500615006,3361,142
61.42506142506142,3360,142
61.34969325153374,3360,142
61.27450980392157,3360,142
61.19951040391677,3360,142
61.12469437652812,3360,142
61.05006105006105,3360,142
60.97560975609756,3360,142
60.90133982947625,3359,142
60.82725060827251,3359,142
60.75334143377886,3358,142
60.679611650485434,3358,142
60.60606060606061,3358,142
60.53268765133172,3358,142
60.45949214026602,3358,142
60.38647342995169,3357,142
60.31363088057901,3357,142
60.24096385542169,3357,142
60.16847172081829,3357,142
60.09615384615385,3357,142
60.024009603841534,3356,142
59.95203836930455,3356,142
59.880239520958085,3356,142
59.80861244019139,3355,142
59.73715651135006,3355,142
59.665871121718375,3355,142
59.594755661501786,3355,142
59.523809523809526,3354,142
59.45303210463734,3354,142
59.38242280285036,3353,142
59.31198102016607,3353,142
59.241706161137444,3353,142
59.171597633136095,3353,142
59.1016548463357,3352,142
59.031877213695395,3352,142
58.9622641509434,3352,142
58.89281507656066,3351,142
58.8235294117647,3351,142
58.75440658049354,3351,142
58.68544600938967,3351,142
58.61664712778429,3351,142
58.5480093676815,3351,142
58.47953216374269,3350,142
58.41121495327103,3350,142
58.343057176196034,3350,142
58.27505827505828,3349,142
58.20721769499418,3349,142
58.13953488372093,3349,142
58.07200929152149,3349,142
58.0046403712297,3349,142
57.93742757821553,3348,142
57.870370370370374,3348,142
57.80346820809248,3348,142
57.736720554272516,3348,142
57.67012687427912,3348,142
57.6036866359447,3348,142
57.537399309551205,3348,142
57.47126436781609,3348,142
57.4052812858783,3348,142
57.3394495412844,3348,142
57.2737686139748,3347,142
57.20823798627002,3347,142
57.142857142857146,3347,142
57.077625570776256,3347,141
57.01254275940707,3346,141
56.94760820045558,3346,141
56.882821387940844,3346,141
56.81818181818182,3346,141
56.75368898978434,3346,141
56.68934240362812,3346,141
56.625141562853905,3345,141
56.56108597285068,3345,141
56.49717514124294,3345,141
56.433408577878104,3345,141
56.36978579481398,3344,141
56.306306306306304,3344,141
56.2429696287964,3344,141
56.17977528089887,3344,141
56.11672278338945,3343,141
56.053811659192824,3342,141
55.99104143337066,3342,141
55.92841163310962,3342,141
55.865921787709496,3342,141
55.80357142857143,3342,141
55.74136008918617,3342,141
55.67928730512249,3342,141
55.61735261401557,3341,141
55.55555555555556,3341,141
55.49389567147614,3341,141
55.432372505543235,3340,141
55.370985603543744,3340,141
55.309734513274336,3340,141
55.248618784530386,3340,141
55.18763796909492,3338,141
55.12679162072767,3338,141
55.06607929515418,3338,141
55.005500550055004,3338,141
54.94505494505494,3338,141
54.88474204171241,3337,141
54.824561403508774,3337,141
54.7645125958379,3337,141
54.70459518599562,3337,141
54.6448087431694,3337,141
54.585152838427945,3337,141
54.525627044711015,3337,141
54.46623093681917,3336,141
54.4069640914037,3336,141
54.34782608695652,3336,141
54.28881650380022,3336,141
54.229934924078094,3335,141
54.17118093174431,3335,141
54.112554112554115,3335,141
54.054054054054056,3335,141
53.99568034557235,3335,141
53.937432578209275,3334,141
53.87931034482759,3334,141
53.821313240043054,3334,141
53.763440860215056,3333,141
53.70569280343717,3333,141
53.648068669527895,3333,141
53.59056806002144,3333,141
53.53319057815846,3332,141
53.475935828877006,3332,141
53.41880341880342,3332,141
53.36179295624333,3332,141
53.304904051172706,3332,141
53.24813631522897,3332,141
53.191489361702125,3331,141
53.13496280552604,3331,141
53.07855626326964,3331,141
53.022269353128316,3331,141
52.96610169491525,3331,141
52.91005291005291,3331,141
52.854122621564485,3330,141
52.79831045406547,3330,141
52.742616033755276,3330,141
52.68703898840885,3330,141
52.63157894736842,3330,141
52.576235541535226,3329,141
52.52100840336134,3329,141
52.46589716684155,3329,141
52.41090146750524,3329,141
52.35602094240838,3329,141
52.30125523012552,3329,141
52.2466039707419,3328,141
52.19206680584551,3328,141
52.13764337851929,3328,141
52.083333333333336,3328,141
52.02913631633715,3327,141
51.975051975051976,3327,141
51.92107995846314,3327,141
51.86721991701245,3326,141
51.81347150259067,3326,141
51.75983436853002,3325,141
51.70630816959669,3325,141
51.65289256198347,3325,141
51.59958720330237,3325,141
51.54639175257732,3324,141
51.49330587023687,3324,141
51.440329218106996,3324,141
51.38746145940391,3323,141
51.3347022587269,3323,141
51.282051282051285,3322,141
51.22950819672131,3322,141
51.17707267144319,3322,141
51.124744376278116,3322,141
51.07252298263534,3321,141
51.02040816326531,3321,141
50.9683995922528,3321,141
50.91649694501018,3320,141
50.8646998982706,3320,141
50.8130081300813,3320,141
50.76142131979695,3320,141
50.70993914807302,3320,141
50.65856129685917,3319,141
50.607287449392715,3319,141
50.55611729019211,3318,141
50.505050505050505,3318,141
50.45408678102926,3318,141
50.403225806451616,3317,141
50.35246727089628,3317,141
50.30181086519115,3317,141
50.25125628140704,3317,141
50.200803212851405,3316,141
50.150451354062184,3316,141
50.100200400801604,3315,141
50.050050050050054,3314,141
50.0,3313,141
49.95004995004995,3313,141
49.9001996007984,3313,141
49.85044865403788,3313,141
49.800796812749006,3313,141
49.75124378109453,3312,141
49.70178926441352,3312,141
49.65243296921549,3312,141
49.6031746031746,3312,141
49.554013875123886,3312,141
49.504950495049506,3311,141
49.45598417408507,3311,141
49.40711462450593,3311,141
49.35834155972359,3311,141
49.30966469428008,3311,141
49.26108374384236,3311,141
49.21259842519685,3311,141
49.164208456243855,3311,141
49.115913555992144,3310,141
49.06771344455348,3310,141
49.01960784313726,3310,141
48.97159647404506,3310,141
48.923679060665364,3310,141
48.87585532746823,3310,141
48.828125,3309,141
48.78048780487805,3309,141
48.732943469785575,3309,141
48.685491723466406,3307,141
48.63813229571984,3307,141
48.59086491739553,3306,141
48.54368932038835,3306,141
48.49660523763337,3306,141
48.44961240310077,3306,141
48.4027105517909,3306,141
48.355899419729205,3306,141
48.309178743961354,3305,141
48.262548262548265,3305,141
48.216007714561236,3305,141
48.16955684007707,3305,141
48.12319538017324,3304,141
48.07692307692308,3304,141
48.03073967339097,3303,141
47.98464491362764,3303,141
47.93863854266539,3303,141
47.89272030651341,3303,141
47.84688995215311,3302,141
47.80114722753346,3302,141
47.75549188156638,3302,141
47.70992366412214,3302,141
47.66444232602478,3302,141
47.61904761904762,3302,141
47.57373929590866,3301,141
47.52851711026616,3301,141
47.48338081671415,3301,141
47.43833017077799,3300,141
47.39336492890995,3300,141
47.34848484848485,3300,141
47.30368968779565,3300,141
47.25897920604915,3300,141
47.214353163361665,3300,141
47.16981132075472,3300,141
47.1253534401508,3299,141
47.080979284369114,3299,141
47.03668861712136,3299,141
46.99248120300752,3299,141
46.948356807511736,3298,141
46.90431519699813,3298,141
46.860356138706656,3298,141
46.81647940074907,3298,141
46.77268475210477,3298,141
46.728971962616825,3297,141
46.68534080298786,3297,141
46.64179104477612,3297,141
46.59832246039143,3297,141
46.554934823091244,3297,141
46.51162790697674,3297,141
46.468401486988846,3296,141
46.425255338904364,3296,141
46.3821892393321,3296,140
46.33920296570899,3296,140
46.2962962962963,3295,140
46.25346901017576,3294,140
46.21072088724584,3294,140
46.16805170821792,3294,140
46.125461254612546,3294,140
46.08294930875576,3294,140
46.04051565377532,3293,140
45.998160073597056,3293,140
45.955882352941174,3293,140
45.91368227731864,3293,140
45.87155963302752,3293,140
45.8295142071494,3293,140
45.78754578754579,3293,140
45.74565416285453,3292,140
45.703839122486286,3292,140
45.662100456621005,3291,140
45.62043795620438,3291,140
45.578851412944395,3291,140
45.537340619307834,3291,140
45.49590536851683,3291,140
45.45454545454545,3291,140
45.41326067211626,3290,140
45.37205081669691,3290,140
45.33091568449683,3290,140
45.289855072463766,3290,140
45.248868778280546,3290,140
45.20795660036166,3290,140
45.16711833785005,3289,140
45.12635379061372,3289,140
45.08566275924256,3289,140
45.04504504504504,3288,140
45.00450045004501,3288,140
44.96402877697842,3288,140
44.923629829290206,3288,140
44.88330341113106,3287,140
44.84304932735426,3287,140
44.80286738351254,3287,140
44.76275738585497,3286,140
44.72271914132379,3286,140
44.68275245755139,3286,140
44.642857142857146,3286,140
44.603033006244424,3286,140
44.563279857397504,3286,140
44.52359750667854,3285,140
44.48398576512456,3285,140
44.44444444444444,3284,140
44.40497335701598,3284,140
44.36557231588287,3284,140
44.326241134751776,3284,140
44.28697962798937,3283,140
44.24778761061947,3283,140
44.20866489832007,3283,140
44.169611307420496,3282,140
44.1306266548985,3282,140
44.091710758377424,3282,140
44.052863436123346,3282,140
44.014084507042256,3282,140
43.97537379067722,3282,140
43.936731107205624,3281,140
43.89815627743635,3281,140
43.85964912280702,3281,140
43.821209465381244,3280,140
43.78283712784589,3280,140
43.74453193350831,3279,140
43.70629370629371,3278,140
43.66812227074236,3278,140
43.63001745200698,3278,140
43.59197907585004,3278,140
43.55400696864111,3278,140
43.51610095735422,3278,140
43.47826086956522,3278,140
43.440486533449175,3278,140
43.40277777777778,3277,140
43.365134431916736,3277,140
43.327556325823224,3277,140
43.29004329004329,3277,140
43.25259515570934,3277,140
43.2152117545376,3277,140
43.17789291882556,3277,140
43.14063848144953,3277,140
43.10344827586207,3277,140
43.066322136089575,3276,140
43.029259896729776,3276,140
42.99226139294927,3276,140
42.955326460481096,3276,140
42.918454935622314,3276,140
42.88164665523156,3276,140
42.84490145672665,3276,140
42.80821917808219,3275,140
42.7715996578272,3275,140
42.73504273504273,3275,140
42.69854824935952,3275,140
42.66211604095563,3275,140
42.62574595055413,3275,140
42.58943781942078,3274,140
42.5531914893617,3274,140
42.51700680272109,3274,140
42.48088360237893,3274,140
42.444821731748725,3274,140
42.40882103477524,3274,140
42.3728813559322,3274,140
42.337002540220155,3273,140
42.30118443316413,3273,140
42.265426880811496,3273,140
42.229729729729726,3273,140
42.19409282700422,3273,140
42.158516020236085,3273,140
42.122999157540015,3273,140
42.08754208754209,3272,140
42.05214465937763,3272,140
42.016806722689076,3272,140
41.98152812762385,3271,140
41.946308724832214,3271,140
41.911148365465216,3270,140
41.87604690117253,3270,140
41.84100418410042,3270,140
41.80602006688963,3269,140
41.77109440267335,3269,140
41.736227045075125,3269,140
41.70141784820684,3269,140
41.666666666666664,3269,140
41.63197335553705,3269,140
41.597337770382694,3268,140
41.562759767248544,3268,140
41.52823920265781,3268,140
41.49377593360996,3267,140
41.459369817578775,3267,140
41.42502071251035,3267,140
41.390728476821195,3267,140
41.35649296939619,3267,140
41.32231404958678,3267,140
41.28819157720892,3266,140
41.254125412541256,3266,140
41.22011541632317,3265,140
41.18616144975288,3265,140
41.1522633744856,3265,140
41.11842105263158,3265,140
41.084634346754314,3265,140
41.050903119868636,3264,140
41.01722723543888,3264,140
40.98360655737705,3264,140
40.95004095004095,3264,140
40.91653027823241,3264,140
40.88307440719542,3264,140
40.849673202614376,3264,140
40.816326530612244,3264,140
40.783034257748774,3263,140
40.74979625101874,3263,140
40.71661237785016,3263,140
40.68348250610252,3263,140
40.65040650406504,3263,140
40.61738424045492,3263,140
40.58441558441559,3263,140
40.55150040551501,3262,140
40.51863857374392,3261,140
40.48582995951417,3261,140
40.45307443365696,3261,140
40.42037186742118,3261,140
40.38772213247173,3261,140
40.35512510088781,3261,140
40.32258064516129,3260,140
40.290088638195,3260,140
40.25764895330113,3260,140
40.22526146419952,3260,140
40.19292604501608,3260,140
40.16064257028113,3259,140
40.12841091492777,3259,140
40.0962309542903,3259,140
40.06410256410256,3258,140
40.0320256204964,3258,140
40.0,3258,140
39.96802557953637,3258,140
39.936102236421725,3257,140
39.904229848363926,3257,140
39.87240829346093,3257,140
39.8406374501992,3257,140
39.80891719745223,3257,140
39.77724741447892,3256,140
39.7456279809221,3256,140
39.714058776806986,3256,140
39.682539682539684,3256,140
39.65107057890563,3256,140
39.61965134706814,3256,140
39.5882818685669,3256,140
39.55696202531646,3256,140
39.52569169960474,3255,140
39.494470774091624,3255,140
39.46329913180742,3255,140
39.43217665615142,3255,140
39.40110323089046,3254,140
39.37007874015748,3254,140
