return_period_yr,max_hail_in,n_cells
1.2098920776266757,5.2570324,29
1.2098628015583033,5.2569633,29
1.2098335269066975,5.256941,29
1.209804253671756,5.25693,29
1.2097749818533752,5.2568893,29
1.209745711451453,5.2568545,29
1.209716442465886,5.256777,29
1.2096871748965718,5.2566576,29
1.2096579087434074,5.2566557,29
1.20962864400629,5.2566133,29
1.209599380685117,5.2566056,29
1.2095701187797856,5.256595,29
1.209540858290193,5.2565937,29
1.2095115992162364,5.256582,29
1.2094823415578133,5.256547,29
1.2094530853148207,5.2564907,29
1.2094238304871558,5.256466,29
1.2093945770747163,5.256393,29
1.2093653250773995,5.256369,29
1.2093360744951023,5.2563515,29
1.2093068253277222,5.2562613,29
1.2092775775751565,5.25624,29
1.2092483312373028,5.2561626,29
1.2092190863140584,5.2561574,29
1.2091898428053205,5.2560782,29
1.2091606007109865,5.256062,29
1.2091313600309537,5.2560153,29
1.2091021207651198,5.25598,29
1.209072882913382,5.2559357,29
1.2090436464756378,5.2559314,29
1.2090144114517845,5.2557936,29
1.2089851778417198,5.2557817,29
1.2089559456453407,5.255766,29
1.208926714862545,5.255691,29
1.2088974854932302,5.255604,29
1.2088682575372935,5.2554913,29
1.2088390309946329,5.2554793,29
1.208809805865145,5.2552457,29
1.2087805821487283,5.2551603,29
1.20875135984528,5.2551603,29
1.2087221389546972,5.25514,29
1.2086929194768776,5.2551146,29
1.2086637014117192,5.2549763,29
1.208634484759119,5.254966,29
1.208605269518975,5.254963,29
1.2085760556911846,5.254927,29
1.2085468432756454,5.2549253,29
1.2085176322722548,5.2549043,29
1.2084884226809107,5.254902,29
1.2084592145015105,5.254832,29
1.208430007733952,5.254805,29
1.2084008023781327,5.2547855,29
1.2083715984339505,5.2546434,29
1.2083423959013027,5.2546024,29
1.208313194780087,5.254577,29
1.2082839950702013,5.254564,29
1.2082547967715431,5.2545033,29
1.2082255998840103,5.2544794,29
1.2081964044075004,5.2544603,29
1.2081672103419112,5.2543826,29
1.2081380176871406,5.2543263,29
1.208108826443086,5.254318,29
1.2080796366096453,5.2542953,29
1.2080504481867163,5.2542405,29
1.2080212611741967,5.2542253,29
1.2079920755719842,5.254211,29
1.2079628913799767,5.2541733,29
1.2079337085980721,5.2541103,29
1.2079045272261681,5.2541065,29
1.2078753472641623,5.2540674,29
1.2078461687119528,5.2540665,29
1.2078169915694374,5.2539372,29
1.2077878158365138,5.2539234,29
1.20775864151308,5.2538776,29
1.2077294685990339,5.25386,29
1.2077002970942732,5.25381,29
1.2076711269986957,5.2538047,29
1.2076419583121996,5.2537746,29
1.2076127910346826,5.253715,29
1.2075836251660428,5.2536993,29
1.207554460706178,5.253698,29
1.207525297654986,5.253697,29
1.2074961360123648,5.2536874,29
1.2074669757782124,5.2536464,29
1.207437816952427,5.2535667,29
1.2074086595349063,5.253545,29
1.2073795035255481,5.253524,29
1.2073503489242507,5.2534375,29
1.2073211957309122,5.253416,29
1.2072920439454304,5.253395,29
1.2072628935677032,5.253365,29
1.2072337445976289,5.2532682,29
1.2072045970351055,5.2532496,29
1.207175450880031,5.2532296,29
1.2071463061323033,5.253186,29
1.2071171627918205,5.2531567,29
1.207088020858481,5.2531304,29
1.2070588803321827,5.253117,29
1.2070297412128235,5.2530413,29
1.2070006035003018,5.2530327,29
1.2069714671945155,5.253029,29
1.206942332295363,5.25302,29
1.2069131988027422,5.2529917,29
1.2068840667165512,5.252943,29
1.2068549360366885,5.2528405,29
1.2068258067630517,5.2527747,29
1.2067966788955398,5.2527213,29
1.2067675524340502,5.252716,29
1.2067384273784814,5.252683,29
1.2067093037287318,5.25266,29
1.2066801814846992,5.2526455,29
1.2066510606462824,5.2525616,29
1.206621941213379,5.2525525,29
1.2065928231858878,5.2524605,29
1.2065637065637065,5.2524323,29
1.206534591346734,5.252423,29
1.206505477534868,5.2523737,29
1.206476365128007,5.2523665,29
1.2064472541260496,5.252347,29
1.2064181445288937,5.2523355,29
1.2063890363364378,5.252165,29
1.20635992954858,5.25214,29
1.206330824165219,5.252114,29
1.206301720186253,5.252109,29
1.2062726176115801,5.2520804,29
1.2062435164410992,5.252057,29
1.2062144166747082,5.2520485,29
1.2061853183123055,5.251986,29
1.2061562213537897,5.251963,29
1.2061271257990591,5.2519417,29
1.2060980316480123,5.2519307,29
1.2060689389005474,5.2519236,29
1.2060398475565632,5.251891,29
1.206010757615958,5.251877,29
1.20598166907863,5.251863,29
1.2059525819444779,5.2518153,29
1.2059234962134002,5.251753,29
1.2058944118852952,5.251747,29
1.2058653289600618,5.2517233,29
1.2058362474375979,5.251703,29
1.2058071673178026,5.251691,29
1.205778088600574,5.251682,29
1.2057490112858107,5.251656,29
1.2057199353734114,5.2516055,29
1.2056908608632746,5.251547,29
1.2056617877552989,5.251459,29
1.2056327160493827,5.25145,29
1.2056036457454247,5.251419,29
1.2055745768433235,5.2514133,29
1.2055455093429777,5.2513156,29
1.2055164432442858,5.251222,29
1.2054873785471467,5.2510977,29
1.2054583152514586,5.251089,29
1.2054292533571205,5.250981,29
1.2054001928640308,5.250916,29
1.2053711337720885,5.250862,29
1.205342076081192,5.250828,29
1.2053130197912398,5.2507877,29
1.205283964902131,5.250779,29
1.205254911413764,5.2507734,29
1.2052258593260377,5.2507334,29
1.2051968086388507,5.250715,29
1.2051677593521017,5.2507086,29
1.2051387114656897,5.2506638,29
1.2051096649795132,5.2506084,29
1.205080619893471,5.2506037,29
1.2050515762074616,5.250593,29
1.2050225339213843,5.250557,29
1.2049934930351376,5.250371,29
1.2049644535486204,5.2503314,29
1.2049354154617313,5.25026,29
1.2049063787743692,5.250213,29
1.204877343486433,5.250131,29
1.2048483095978217,5.2501245,29
1.2048192771084338,5.2500715,29
1.2047902460181683,5.2500515,29
1.204761216326924,5.2500467,29
1.2047321880345998,5.250027,29
1.2047031611410948,5.2500052,29
1.2046741356463078,5.2499714,29
1.2046451115501373,5.2499495,29
1.2046160888524826,5.249934,29
1.2045870675532429,5.2498965,29
1.2045580476523163,5.249776,29
1.2045290291496025,5.249756,29
1.204500012045,5.249746,29
1.2044709963384082,5.2496657,29
1.2044419820297256,5.249611,29
1.2044129691188514,5.249597,29
1.2043839576056847,5.249593,29
1.2043549474901243,5.2495575,29
1.2043259387720693,5.249396,29
1.2042969314514187,5.24936,29
1.2042679255280715,5.249341,29
1.2042389210019269,5.249284,29
1.2042099178728836,5.249276,29
1.204180916140841,5.249187,29
1.2041519158056981,5.2491746,29
1.2041229168673537,5.2491193,29
1.2040939193257074,5.249062,29
1.204064923180658,5.249025,29
1.2040359284321045,5.2490215,29
1.204006935079946,5.249002,29
1.203977943124082,5.2489786,29
1.2039489525644114,5.24885,29
1.203919963400833,5.248799,29
1.2038909756332468,5.248745,29
1.203861989261551,5.248736,29
1.2038330042856455,5.2487307,29
1.2038040207054292,5.2487035,29
1.2037750385208013,5.2486773,29
1.203746057731661,5.248564,29
1.2037170783379074,5.2485414,29
1.20368810033944,5.248448,29
1.203659123736158,5.2484374,29
1.2036301485279604,5.24837,29
1.2036011747147466,5.2482924,29
1.2035722022964157,5.24814,29
1.2035432312728673,5.248009,29
1.2035142616440004,5.247943,29
1.2034852934097144,5.2479424,29
1.2034563265699088,5.24791,29
1.2034273611244826,5.247898,29
1.203398397073335,5.247872,29
1.203369434416366,5.2478085,29
1.203340473153474,5.247756,29
1.203311513284559,5.247707,29
1.2032825548095203,5.2476697,29
1.2032535977282572,5.2476387,29
1.203224642040669,5.247588,29
1.2031956877466552,5.2475686,29
1.203166734846115,5.247548,29
1.203137783338948,5.2474985,29
1.2031088332250535,5.247496,29
1.2030798845043311,5.2474456,29
1.20305093717668,5.2473564,29
1.203021991242,5.247356,29
1.2029930467001901,5.247322,29
1.20296410355115,5.2473083,29
1.2029351617947792,5.2471757,29
1.2029062214309771,5.247158,29
1.2028772824596434,5.2470813,29
1.2028483448806775,5.2470546,29
1.2028194086939787,5.2469068,29
1.2027904738994468,5.246906,29
1.2027615404969811,5.246872,29
1.2027326084864813,5.2468696,29
1.2027036778678468,5.246845,29
1.2026747486409775,5.2467756,29
1.2026458208057726,5.246775,29
1.202616894362132,5.246658,29
1.202587969309955,5.2466154,29
1.2025590456491413,5.2465143,29
1.2025301233795906,5.246458,29
1.2025012025012025,5.246432,29
1.2024722830138765,5.2464294,29
1.2024433649175124,5.246408,29
1.2024144482120098,5.2462707,29
1.2023855328972681,5.2462687,29
1.2023566189731874,5.2462506,29
1.2023277064396671,5.2462425,29
1.202298795296607,5.2462087,29
1.202269885543907,5.246195,29
1.2022409771814662,5.2461014,29
1.202212070209185,5.2460732,29
1.2021831646269625,5.245996,29
1.202154260434699,5.245993,29
1.202125357632294,5.2459116,29
1.202096456219647,5.245859,29
1.2020675561966583,5.2457433,29
1.2020386575632271,5.2457047,29
1.2020097603192539,5.2456765,29
1.2019808644646377,5.245676,29
1.201951969999279,5.245611,29
1.2019230769230769,5.245385,29
1.2018941852359317,5.245371,29
1.2018652949377433,5.245371,29
1.2018364060284115,5.245357,29
1.2018075185078358,5.245337,29
1.2017786323759163,5.245308,29
1.201749747632553,5.2452335,29
1.2017208642776456,5.245166,29
1.201691982311094,5.245114,29
1.2016631017327981,5.245095,29
1.201634222542658,5.245079,29
1.2016053447405735,5.2450275,29
1.2015764683264443,5.245024,29
1.2015475933001707,5.2449217,29
1.2015187196616524,5.244894,29
1.2014898474107893,5.24485,29
1.2014609765474817,5.244798,29
1.2014321070716294,5.244761,29
1.2014032389831324,5.2447515,29
1.2013743722818906,5.244737,29
1.2013455069678038,5.244731,29
1.2013166430407727,5.244688,29
1.2012877805006967,5.24463,29
1.201258919347476,5.2446294,29
1.201230059581011,5.2445726,29
1.2012012012012012,5.244527,29
1.201172344207947,5.2444797,29
1.2011434886011483,5.244455,29
1.2011146343807053,5.2444377,29
1.2010857815465181,5.2444324,29
1.2010569300984866,5.2444315,29
1.2010280800365112,5.2443504,29
1.200999231360492,5.2443266,29
1.2009703840703287,5.244249,29
1.200941538165922,5.2441835,29
1.200912693647172,5.244072,29
1.2008838505139783,5.2440352,29
1.2008550087662415,5.244019,29
1.200826168403862,5.2439513,29
1.2007973294267393,5.2439404,29
1.2007684918347743,5.243885,29
1.2007396556278667,5.2438836,29
1.2007108208059172,5.243668,29
1.2006819873688255,5.243643,29
1.200653155316492,5.2436333,29
1.2006243246488173,5.2434964,29
1.2005954953657014,5.243459,29
1.2005666674670445,5.243446,29
1.2005378409527467,5.243433,29
1.2005090158227087,5.2434206,29
1.2004801920768307,5.2434087,29
1.2004513697150128,5.2434025,29
1.2004225487371554,5.243387,29
1.200393729143159,5.2433815,29
1.2003649109329235,5.243377,29
1.2003360941063497,5.24329,29
1.2003072786633378,5.2432785,29
1.200278464603788,5.24326,29
1.200249651927601,5.243186,29
1.2002208406346768,5.24315,29
1.200192030724916,5.2431498,29
1.200163222198219,5.243115,29
1.2001344150544861,5.243065,29
1.2001056092936178,5.2430305,29
1.2000768049155146,5.2430162,29
1.2000480019200768,5.242979,29
1.200019200307205,5.2429285,29
1.1999904000767994,5.242835,29
1.1999616012287606,5.24281,29
1.1999328037629893,5.242801,29
1.1999040076793857,5.2427883,29
1.1998752129778503,5.2427497,29
1.1998464196582836,5.2427406,29
1.1998176277205865,5.2427197,29
1.199788837164659,5.2426553,29
1.1997600479904018,5.242623,29
1.1997312601977157,5.2426076,29
1.199702473786501,5.2425823,29
1.1996736887566581,5.24253,29
1.199644905108088,5.242497,29
1.199616122840691,5.2424674,29
1.1995873419543677,5.2422957,29
1.1995585624490188,5.2421985,29
1.1995297843245447,5.242194,29
1.1995010075808463,5.2421093,29
1.1994722322178242,5.2419567,29
1.1994434582353788,5.241928,29
1.199414685633411,5.241841,29
1.199385914411821,5.241763,29
1.1993571445705102,5.241746,29
1.1993283761093787,5.2416205,29
1.1992996090283274,5.2416,29
1.199270843327257,5.2415357,29
1.1992420790060683,5.241511,29
1.1992133160646616,5.2414947,29
1.199184554502938,5.241453,29
1.1991557943207982,5.24142,29
1.1991270355181427,5.241367,29
1.1990982780948727,5.2413487,29
1.1990695220508885,5.2413363,29
1.1990407673860912,5.241245,29
1.1990120141003813,5.24115,29
1.1989832621936598,5.2411356,29
1.1989545116658273,5.241122,29
1.198925762516785,5.241105,29
1.1988970147464333,5.2409873,29
1.1988682683546732,5.2409277,29
1.1988395233414055,5.2409086,29
1.198810779706531,5.240855,29
1.198782037449951,5.240838,29
1.1987532965715655,5.2408333,29
1.1987245570712761,5.240765,29
1.1986958189489836,5.240765,29
1.1986670822045884,5.2407365,29
1.198638346837992,5.2407155,29
1.198609612849095,5.2407055,29
1.1985808802377984,5.2407036,29
1.1985521490040032,5.2406225,29
1.1985234191476102,5.240621,29
1.1984946906685203,5.2405744,29
1.1984659635666348,5.2404933,29
1.1984372378418542,5.2404757,29
1.1984085134940798,5.24046,29
1.1983797905232125,5.240378,29
1.1983510689291534,5.240374,29
1.1983223487118035,5.2403393,29
1.1982936298710636,5.240276,29
1.198264912406835,5.240257,29
1.1982361963190185,5.2402043,29
1.1982074816075152,5.240173,29
1.1981787682722262,5.2401137,29
1.1981500563130527,5.2400765,29
1.1981213457298956,5.2400746,29
1.1980926365226559,5.240064,29
1.198063928691235,5.240038,29
1.1980352222355337,5.2400155,29
1.1980065171554533,5.2399654,29
1.197977813450895,5.2399626,29
1.1979491111217595,5.239953,29
1.1979204101679484,5.239923,29
1.1978917105893627,5.239906,29
1.1978630123859035,5.239833,29
1.197834315557472,5.2397866,29
1.1978056201039695,5.2397823,29
1.197776926025297,5.239758,29
1.1977482333213558,5.239725,29
1.1977195419920472,5.2396307,29
1.1976908520372722,5.239524,29
1.197662163456932,5.2395015,29
1.1976334762509282,5.239457,29
1.1976047904191616,5.2394114,29
1.197576105961534,5.239368,29
1.197547422877946,5.2393465,29
1.1975187411682993,5.239311,29
1.197490060832495,5.239275,29
1.1974613818704347,5.2392683,29
1.1974327042820194,5.239262,29
1.1974040280671505,5.2392154,29
1.1973753532257292,5.239197,29
1.197346679757657,5.2391753,29
1.1973180076628354,5.2391715,29
1.1972893369411652,5.2390985,29
1.1972606675925483,5.2390175,29
1.1972319996168859,5.2390175,29
1.1972033330140792,5.2388897,29
1.1971746677840296,5.2388535,29
1.1971460039266388,5.23885,29
1.1971173414418081,5.238796,29
1.1970886803294387,5.238759,29
1.1970600205894324,5.2387376,29
1.1970313622216902,5.238595,29
1.1970027052261139,5.2385087,29
1.1969740496026047,5.238497,29
1.196945395351064,5.238493,29
1.1969167424713938,5.238448,29
1.196888090963495,5.2384467,29
1.1968594408272692,5.238428,29
1.1968307920626182,5.238338,29
1.1968021446694432,5.2382855,29
1.196773498647646,5.2382383,29
1.1967448539971277,5.238234,29
1.1967162107177904,5.2382126,29
1.1966875688095353,5.2381372,29
1.196658928272264,5.2381144,29
1.1966302891058778,5.2380743,29
1.1966016513102788,5.238063,29
1.1965730148853684,5.2379827,29
1.196544379831048,5.237971,29
1.1965157461472193,5.2379203,29
1.196487113833784,5.2379165,29
1.1964584828906437,5.2377443,29
1.1964298533177,5.2377043,29
1.1964012251148546,5.237611,29
1.196372598282009,5.2375193,29
1.196343972819065,5.23746,29
1.1963153487259242,5.237357,29
1.1962867260024883,5.237346,29
1.196258104648659,5.237326,29
1.196229484664338,5.2373137,29
1.196200866049427,5.2372284,29
1.1961722488038278,5.2372093,29
1.196143632927442,5.2371182,29
1.1961150184201712,5.237093,29
1.1960864052819176,5.2370687,29
1.1960577935125825,5.2370467,29
1.196029183112068,5.237046,29
1.1960005740802755,5.2369742,29
1.1959719664171071,5.2369475,29
1.1959433601224645,5.236863,29
1.1959147551962497,5.236831,29
1.195886151638364,5.236819,29
1.1958575494487096,5.236815,29
1.1958289486271885,5.2367444,29
1.195800349173702,5.2367125,29
1.1957717510881523,5.236712,29
1.1957431543704413,5.236698,29
1.1957145590204705,5.2366705,29
1.1956859650381424,5.23649,29
1.1956573724233583,5.2363667,29
1.1956287811760204,5.2363577,29
1.1956001912960306,5.2363257,29
1.1955716027832908,5.236313,29
1.1955430156377027,5.2362223,29
1.1955144298591684,5.2361884,29
1.1954858454475898,5.23611,29
1.1954572624028692,5.2360396,29
1.195428680724908,5.235973,29
1.1954001004136083,5.235922,29
1.1953715214688725,5.2359147,29
1.1953429438906022,5.235895,29
1.1953143676786995,5.2358108,29
1.1952857928330665,5.235754,29
1.1952572193536048,5.2357535,29
1.1952286472402172,5.2357492,29
1.1952000764928048,5.2356987,29
1.1951715071112705,5.235622,29
1.1951429390955157,5.2356105,29
1.195114372445443,5.2355766,29
1.1950858071609542,5.2355394,29
1.1950572432419513,5.2355185,29
1.1950286806883366,5.2354865,29
1.195000119500012,5.235484,29
1.1949715596768797,5.2354045,29
1.1949430012188418,5.235382,29
1.1949144441258006,5.2353487,29
1.194885888397658,5.2353277,29
1.1948573340343163,5.2353272,29
1.1948287810356777,5.23529,29
1.194800229401644,5.2352715,29
1.194771679132118,5.235181,29
1.1947431302270013,5.235156,29
1.1947145826861962,5.2350893,29
1.1946860365096053,5.2350445,29
1.1946574916971304,5.235033,29
1.194628948248674,5.2350035,29
1.1946004061641382,5.234873,29
1.194571865443425,5.234764,29
1.194543326086437,5.2347474,29
1.1945147880930767,5.234635,29
1.1944862514632457,5.2346163,29
1.1944577161968466,5.2346044,29
1.1944291822937818,5.2345567,29
1.1944006497539534,5.234449,29
1.194372118577264,5.234417,29
1.1943435887636156,5.2342973,29
1.1943150603129105,5.2342806,29
1.1942865332250514,5.2341757,29
1.1942580074999403,5.2340665,29
1.1942294831374798,5.2340403,29
1.194200960137572,5.2340345,29
1.1941724385001193,5.2339935,29
1.1941439182250244,5.2339625,29
1.1941153993121896,5.2337775,29
1.194086881761517,5.2337737,29
1.1940583655729091,5.23375,29
1.1940298507462686,5.2337146,29
1.1940013372814977,5.233699,29
1.193972825178499,5.233691,29
1.1939443144371746,5.233646,29
1.1939158050574274,5.2336,29
1.1938872970391594,5.233561,29
1.1938587903822735,5.233475,29
1.193830285086672,5.233467,29
1.1938017811522574,5.2334175,29
1.1937732785789323,5.233405,29
1.193744777366599,5.233367,29
1.1937162775151602,5.233257,29
1.1936877790245184,5.233175,29
1.193659281894576,5.233172,29
1.1936307861252358,5.233165,29
1.1936022917164002,5.2331076,29
1.1935737986679715,5.233078,29
1.193545306979853,5.2330422,29
1.1935168166519465,5.2330217,29
1.1934883276841552,5.2329245,29
1.1934598400763814,5.2329183,29
1.1934313538285277,5.232894,29
1.193402868940497,5.23288,29
1.1933743854121914,5.2327294,29
1.193345903243514,5.2327185,29
1.1933174224343674,5.232706,29
1.1932889429846543,5.232664,29
1.193260464894277,5.2326427,29
1.1932319881631386,5.2325983,29
1.1932035127911416,5.2325697,29
1.1931750387781888,5.232491,29
1.1931465661241827,5.232485,29
1.193118094829026,5.232438,29
1.193089624892622,5.232397,29
1.1930611563148728,5.2322598,29
1.1930326890956813,5.23217,29
1.1930042232349503,5.2321415,29
1.1929757587325827,5.232135,29
1.192947295588481,5.2321067,29
1.192918833802548,5.2320743,29
1.192890373374687,5.232031,29
1.1928619143048,5.232002,29
1.1928334565927905,5.23195,29
1.192805000238561,5.23192,29
1.1927765452420143,5.2318935,29
1.1927480916030535,5.2318473,29
1.192719639321581,5.23181,29
1.1926911883975002,5.231809,29
1.1926627388307134,5.2317185,29
1.192634290621124,5.231684,29
1.1926058437686344,5.231637,29
1.192577398273148,5.2314568,29
1.1925489541345673,5.231367,29
1.1925205113527952,5.231348,29
1.192492069927735,5.231343,29
1.1924636298592892,5.2312894,29
1.1924351911473612,5.2312045,29
1.1924067537918535,5.23113,29
1.1923783177926692,5.2311263,29
1.1923498831497115,5.230954,29
1.1923214498628831,5.230936,29
1.192293017932087,5.230916,29
1.1922645873572264,5.230844,29
1.192236158138204,5.2308035,29
1.192207730274923,5.2307496,29
1.1921793037672865,5.2307305,29
1.1921508786151975,5.2306533,29
1.192122454818559,5.230594,29
1.192094032377274,5.2305746,29
1.1920656112912456,5.2305527,29
1.1920371915603767,5.2305017,29
1.1920087731845705,5.2304997,29
1.1919803561637303,5.230461,29
1.1919519404977592,5.2304378,29
1.19192352618656,5.230426,29
1.1918951132300357,5.230418,29
1.19186670162809,5.2304087,29
1.1918382913806256,5.230405,29
1.1918098824875456,5.230387,29
1.1917814749487534,5.230373,29
1.191753068764152,5.2303095,29
1.1917246639336447,5.2302365,29
1.1916962604571346,5.2301617,29
1.191667858334525,5.230149,29
1.191639457565719,5.2300763,29
1.1916110581506196,5.230038,29
1.1915826600891304,5.2299747,29
1.1915542633811544,5.229881,29
1.1915258680265948,5.229826,29
1.191497474025355,5.229795,29
1.1914690813773383,5.229777,29
1.1914406900824477,5.2296934,29
1.1914123001405867,5.2296867,29
1.1913839115516585,5.2296853,29
1.1913555243155662,5.2296247,29
1.1913271384322135,5.229588,29
1.1912987539015034,5.2295723,29
1.1912703707233394,5.2295666,29
1.1912419888976247,5.229526,29
1.1912136084242626,5.2294984,29
1.1911852293031566,5.229459,29
1.19115685153421,5.2294536,29
1.1911284751173261,5.2294526,29
1.1911001000524084,5.2294273,29
1.1910717263393602,5.2294154,29
1.1910433539780847,5.2293415,29
1.1910149829684857,5.2293406,29
1.1909866133104663,5.229312,29
1.1909582450039302,5.2292495,29
1.1909298780487805,5.2292466,29
1.1909015124449207,5.229175,29
1.1908731481922545,5.22907,29
1.1908447852906852,5.2290373,29
1.1908164237401162,5.2288494,29
1.190788063540451,5.2287397,29
1.1907597046915932,5.228685,29
1.1907313471934462,5.228629,29
1.1907029910459135,5.2285976,29
1.1906746362488987,5.228552,29
1.190646282802305,5.2284865,29
1.1906179307060365,5.2283545,29
1.1905895799599961,5.2282686,29
1.1905612305640878,5.2282176,29
1.190532882518215,5.228202,29
1.1905045358222814,5.2282,29
1.1904761904761905,5.228156,29
1.1904478464798458,5.2279806,29
1.1904195038331509,5.2279773,29
1.1903911625360093,5.227958,29
1.190362822588325,5.227821,29
1.1903344839900012,5.227812,29
1.1903061467409417,5.2277718,29
1.1902778108410503,5.227753,29
1.1902494762902305,5.227748,29
1.1902211430883858,5.2277303,29
1.19019281123542,5.2276053,29
1.190164480731237,5.2275915,29
1.1901361515757403,5.227542,29
1.1901078237688334,5.227499,29
1.1900794973104203,5.227485,29
1.1900511722004046,5.2274756,29
1.19002284843869,5.2274632,29
1.1899945260251803,5.2273817,29
1.1899662049597792,5.227246,29
1.1899378852423903,5.22719,29
1.1899095668729176,5.227175,29
1.1898812498512648,5.2271075,29
1.1898529341773356,5.2270675,29
1.189824619851034,5.2270627,29
1.1897963068722635,5.227026,29
1.189767995240928,5.2269835,29
1.1897396849569315,5.2267466,29
1.1897113760201774,5.226707,29
1.1896830684305701,5.226661,29
1.1896547621880131,5.2266583,29
1.1896264572924102,5.2266498,29
1.1895981537436653,5.2266326,28
1.1895698515416826,5.2265577,28
1.1895415506863656,5.2264514,28
1.189513251177618,5.226435,28
1.1894849530153444,5.2263885,28
1.1894566561994482,5.226385,28
1.1894283607298333,5.2263403,28
1.1894000666064037,5.226317,28
1.1893717738290635,5.2263117,28
1.1893434823977165,5.2262993,28
1.1893151923122667,5.226298,28
1.189286903572618,5.226115,28
1.1892586161786742,5.226088,28
1.1892303301303397,5.2260394,28
1.189202045427518,5.225947,28
1.1891737620701137,5.225893,28
1.1891454800580303,5.2258644,28
1.189117199391172,5.2258463,28
1.1890889200694428,5.2258425,28
1.1890606420927468,5.2258067,28
1.1890323654609878,5.2257757,28
1.1890040901740702,5.225755,28
1.1889758162318977,5.225729,28
1.1889475436343748,5.225724,28
1.1889192723814053,5.225676,28
1.1888910024728934,5.225649,28
1.188862733908743,5.2256217,28
1.1888344666888582,5.225583,28
1.1888062008131435,5.2255654,28
1.1887779362815025,5.2255473,28
1.1887496730938398,5.2255373,28
1.1887214112500595,5.2254844,28
1.1886931507500653,5.225462,28
1.1886648915937619,5.225408,28
1.1886366337810532,5.2253556,28
1.1886083773118432,5.2253213,28
1.1885801221860366,5.225196,28
1.1885518684035372,5.2251387,28
1.1885236159642492,5.2251253,28
1.188495364868077,5.225029,28
1.1884671151149249,5.224981,28
1.1884388667046968,5.2249565,28
1.188410619637297,5.224881,28
1.18838237391263,5.2248244,28
1.1883541295306002,5.2248135,28
1.1883258864911113,5.2247963,28
1.188297644794068,5.2247825,28
1.1882694044393745,5.2246766,28
1.1882411654269351,5.224624,28
1.188212927756654,5.2246146,28
1.1881846914284357,5.224605,28
1.1881564564421843,5.224592,28
1.1881282227978043,5.224529,28
1.1880999904952,5.224464,28
1.1880717595342758,5.2243357,28
1.1880435299149361,5.2242904,28
1.1880153016370851,5.2242827,28
1.1879870747006274,5.2242436,28
1.187958849105467,5.224117,28
1.1879306248515087,5.224075,28
1.1879024019386568,5.2240148,28
1.1878741803668156,5.2239766,28
1.1878459601358895,5.2239327,28
1.1878177412457833,5.2238984,28
1.187789523696401,5.2238493,28
1.1877613074876472,5.2238317,28
1.1877330926194265,5.22375,28
1.1877048790916434,5.223743,28
1.187676666904202,5.2237244,28
1.187648456057007,5.223627,28
1.1876202465499632,5.2235966,28
1.1875920383829748,5.2235837,28
1.187563831555946,5.2235827,28
1.1875356260687822,5.2235823,28
1.187507421921387,5.223566,28
1.1874792191136656,5.223531,28
1.1874510176455222,5.2234883,28
1.1874228175168613,5.22343,28
1.187394618727588,5.2233653,28
1.1873664212776063,5.223289,28
1.187338225166821,5.223242,28
1.1873100303951367,5.2231836,28
1.1872818369624583,5.2231293,28
1.1872536448686897,5.223128,28
1.1872254541137361,5.2230825,28
1.1871972646975022,5.223062,28
1.1871690766198921,5.222863,28
1.1871408898808111,5.2228575,28
1.1871127044801633,5.2228403,28
1.1870845204178537,5.2227917,28
1.187056337693787,5.2227573,28
1.1870281563078677,5.2226496,28
1.1869999762600005,5.2225356,28
1.1869717975500902,5.2225237,28
1.1869436201780414,5.2225,28
1.1869154441437593,5.2224994,28
1.186887269447148,5.2224445,28
1.1868590960881125,5.2224174,28
1.1868309240665575,5.2223973,28
1.186802753382388,5.222372,28
1.1867745840355084,5.2222815,28
1.1867464160258236,5.222276,28
1.1867182493532387,5.222267,28
1.186690084017658,5.222247,28
1.1866619200189865,5.222216,28
1.1866337573571293,5.222006,28
1.1866055960319908,5.222006,28
1.1865774360434762,5.2219677,28
1.18654927739149,5.2219386,28
1.1865211200759374,5.221704,28
1.186492964096723,5.2216763,28
1.1864648094537515,5.221657,28
1.1864366561469284,5.2216053,28
1.1864085041761578,5.2213793,28
1.1863803535413453,5.2213035,28
1.1863522042423955,5.22128,28
1.1863240562792132,5.221271,28
1.1862959096517036,5.221252,28
1.1862677643597712,5.221199,28
1.1862396204033214,5.2211075,28
1.186211477782259,5.221106,28
1.1861833364964889,5.221095,28
1.186155196545916,5.2210336,28
1.1861270579304455,5.2210026,28
1.1860989206499821,5.220957,28
1.1860707847044312,5.220946,28
1.1860426500936974,5.220913,28
1.1860145168176859,5.2209115,28
1.1859863848763017,5.220909,28
1.1859582542694498,5.220902,28
1.185930124997035,5.220869,28
1.185901997058963,5.220819,28
1.1858738704551384,5.220775,28
1.1858457451854663,5.2207623,28
1.1858176212498517,5.2207475,28
1.1857894986482,5.220738,28
1.1857613773804159,5.2207093,28
1.1857332574464048,5.220695,28
1.1857051388460718,5.2206836,28
1.1856770215793218,5.2206407,28
1.1856489056460602,5.220637,28
1.1856207910461918,5.2205153,28
1.185592677779622,5.220502,28
1.185564565846256,5.220463,28
1.1855364552459988,5.22043,28
1.1855083459787557,5.220344,28
1.1854802380444318,5.2203393,28
1.1854521314429323,5.2203155,28
1.1854240261741624,5.2203,28
1.1853959222380275,5.220238,28
1.1853678196344326,5.2202225,28
1.185339718363283,5.2201853,28
1.1853116184244838,5.2199845,28
1.1852835198179406,5.219977,28
